,AIS_raim,AIS_type,expire_on_epoch,balenaAISmessageUTC_str,AIS_status,AIS_lat,AIS_maneuver,balenaDeviceName,AIS_lon,AIS_course,AIS_radio,AIS_gh11,AIS_second,AIS_accuracy,AIS_heading,mmsi,balenaDeviceUUID,AIS_speed,AIS_gh06,AIS_turn,AIS_repeat
0,True,1,1674106637,2022-10-21T05:35:27,NavigationStatus.UnderWayUsingEngine,51.014725,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.784115,208.10000000000002,0,u1h45wgy7dh,25,True,511,244670672,ea324a6c10355977c7d4fdd3d8f5ed27,5.2,u1h45w,-128,1
1,True,1,1674106637,2022-10-21T05:35:35,NavigationStatus.UnderWayUsingEngine,51.014555,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.783965,208.4,0,u1h45wgv24k,33,True,511,244670672,ea324a6c10355977c7d4fdd3d8f5ed27,5.0,u1h45w,-128,1
2,True,1,1674106637,2022-10-21T05:35:45,NavigationStatus.UnderWayUsingEngine,51.014345,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78378,209.60000000000002,0,u1h45wgs5g4,44,True,511,244670672,ea324a6c10355977c7d4fdd3d8f5ed27,4.8,u1h45w,-128,1
3,True,1,1674106758,2022-10-21T05:38:27,NavigationStatus.UnderWayUsingEngine,51.011705,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.781455,210.10000000000002,0,u1h45w3utxj,25,True,511,244670672,ea324a6c10355977c7d4fdd3d8f5ed27,4.1,u1h45w,-128,1
4,True,1,1674106758,2022-10-21T05:38:55,NavigationStatus.UnderWayUsingEngine,51.01123,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78103,210.3,0,u1h45w39gy2,53,True,511,244670672,ea324a6c10355977c7d4fdd3d8f5ed27,4.1,u1h45w,-128,1
5,True,1,1674106758,2022-10-21T05:39:06,NavigationStatus.UnderWayUsingEngine,51.011025,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78084,211.5,0,u1h45w32z26,5,True,511,244670672,ea324a6c10355977c7d4fdd3d8f5ed27,4.1,u1h45w,-128,1
6,True,1,1674106878,2022-10-21T05:39:45,NavigationStatus.UnderWayUsingEngine,51.010375,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.780265,209.3,0,u1h45w1hczj,44,True,511,244670672,ea324a6c10355977c7d4fdd3d8f5ed27,4.1,u1h45w,-128,1
7,True,1,1674106878,2022-10-21T05:39:55,NavigationStatus.UnderWayUsingEngine,51.010225,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.780115,211.0,0,u1h45w0un7n,53,True,511,244670672,ea324a6c10355977c7d4fdd3d8f5ed27,4.2,u1h45w,-128,1
8,True,1,1674107837,2022-10-21T05:56:27,NavigationStatus.UnderWayUsingEngine,51.00968666666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.779676666666667,29.8,0,u1h45w08unz,60,False,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,4.9,u1h45w,-128,1
9,True,1,1674107837,2022-10-21T05:56:57,NavigationStatus.UnderWayUsingEngine,51.01025666666666,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.780225,29.6,0,u1h45w1h310,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,4.9,u1h45w,-128,1
10,True,1,1674107957,2022-10-21T05:58:16,NavigationStatus.UnderWayUsingEngine,51.01179666666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.781608333333334,29.0,0,u1h45w6j30p,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,4.8,u1h45w,-128,1
11,True,1,1674107957,2022-10-21T05:59:16,NavigationStatus.UnderWayUsingEngine,51.01294166666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.782661666666667,30.5,0,u1h45wdgcv9,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,4.7,u1h45w,-128,1
12,True,1,1674108077,2022-10-21T05:59:36,NavigationStatus.UnderWayUsingEngine,51.013326666666664,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78301,29.3,0,u1h45wen1vk,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,4.9,u1h45w,-128,1
13,True,1,1674108077,2022-10-21T06:00:16,NavigationStatus.UnderWayUsingEngine,51.014111666666665,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.783693333333333,28.6,0,u1h45wgd9zd,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,5.0,u1h45w,-128,1
14,True,1,1674108437,2022-10-21T06:06:17,NavigationStatus.UnderWayUsingEngine,51.014095,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.783511666666667,210.10000000000002,0,u1h45wg6tsd,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,3.8,u1h45w,-128,1
15,True,1,1674108437,2022-10-21T06:06:27,NavigationStatus.UnderWayUsingEngine,51.013945,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.783375,209.3,0,u1h45wg3f2s,60,False,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,3.8,u1h45w,-128,1
16,True,1,1674108437,2022-10-21T06:07:17,NavigationStatus.UnderWayUsingEngine,51.013153333333335,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.782641666666667,208.9,0,u1h45wdv1m4,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,4.0,u1h45w,-128,1
17,True,1,1674108557,2022-10-21T06:07:36,NavigationStatus.UnderWayUsingEngine,51.012845,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.782391666666666,205.20000000000002,0,u1h45wde77x,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,3.9,u1h45w,-128,1
18,True,1,1674108557,2022-10-21T06:08:17,NavigationStatus.UnderWayUsingEngine,51.01215333333333,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.781885,208.3,0,u1h45w6prdt,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,4.0,u1h45w,-128,1
19,True,1,1674108677,2022-10-21T06:09:36,NavigationStatus.UnderWayUsingEngine,51.010693333333336,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.7806066666666664,210.20000000000002,0,u1h45w1qcfk,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,4.5,u1h45w,-128,1
20,True,1,1674108677,2022-10-21T06:10:36,NavigationStatus.UnderWayUsingEngine,51.009595,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.779576666666666,208.60000000000002,0,u1h45w083vs,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,4.6,u1h45w,-128,1
21,True,3,1674109158,2022-10-21T06:18:35,NavigationStatus.UnderWayUsingEngine,51.01448833333333,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.78385,209.20000000000002,0,u1h45wgsvmz,60,True,511,244730945,ea324a6c10355977c7d4fdd3d8f5ed27,3.7,u1h45w,-128,1
22,True,3,1674109158,2022-10-21T06:18:54,NavigationStatus.UnderWayUsingEngine,51.01419333333333,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.783586666666666,209.20000000000002,0,u1h45wg7pqf,60,True,511,244730945,ea324a6c10355977c7d4fdd3d8f5ed27,3.6,u1h45w,-128,1
23,True,1,1674109278,2022-10-21T06:20:25,NavigationStatus.UnderWayUsingEngine,51.01303166666667,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.7826933333333335,210.5,0,u1h45wdu6w2,60,True,511,244730945,ea324a6c10355977c7d4fdd3d8f5ed27,2.3,u1h45w,-128,1
24,True,1,1674109278,2022-10-21T06:20:44,NavigationStatus.UnderWayUsingEngine,51.012863333333335,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.78253,210.9,0,u1h45wdeqwy,60,True,511,244730945,ea324a6c10355977c7d4fdd3d8f5ed27,2.2,u1h45w,-128,1
25,True,1,1674109278,2022-10-21T06:20:54,NavigationStatus.UnderWayUsingEngine,51.01279,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.782453333333334,210.20000000000002,0,u1h45wdehcm,60,False,511,244730945,ea324a6c10355977c7d4fdd3d8f5ed27,2.1,u1h45w,-128,1
26,True,1,1674109517,2022-10-21T06:24:14,NavigationStatus.UnderWayUsingEngine,51.011275,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.781163333333334,208.60000000000002,0,u1h45w3dnyg,60,True,511,244730945,ea324a6c10355977c7d4fdd3d8f5ed27,1.9,u1h45w,-128,1
27,True,3,1674109517,2022-10-21T06:24:44,NavigationStatus.UnderWayUsingEngine,51.011028333333336,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.780968333333333,209.0,0,u1h45w38f2f,60,True,511,244730945,ea324a6c10355977c7d4fdd3d8f5ed27,2.0,u1h45w,-128,1
28,True,1,1674109517,2022-10-21T06:24:54,NavigationStatus.UnderWayUsingEngine,51.010945,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.780898333333333,209.20000000000002,0,u1h45w3829q,60,True,511,244730945,ea324a6c10355977c7d4fdd3d8f5ed27,2.0,u1h45w,-128,1
29,True,1,1674109758,2022-10-21T06:27:34,NavigationStatus.UnderWayUsingEngine,51.009571666666666,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.7795966666666665,210.70000000000002,0,u1h45w08637,60,True,511,244730945,ea324a6c10355977c7d4fdd3d8f5ed27,2.3,u1h45w,-128,1
30,True,1,1674110478,2022-10-21T06:40:03,NavigationStatus.UnderWayUsingEngine,51.013373333333334,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.783041666666667,214.4,0,u1h45wen6wh,2,True,511,244660699,ea324a6c10355977c7d4fdd3d8f5ed27,2.8,u1h45w,-128,1
31,True,1,1674110478,2022-10-21T06:40:33,NavigationStatus.UnderWayUsingEngine,51.01306,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.78275,211.60000000000002,0,u1h45wduegd,32,True,511,244660699,ea324a6c10355977c7d4fdd3d8f5ed27,2.4,u1h45w,-128,1
32,True,1,1674110478,2022-10-21T06:40:52,NavigationStatus.UnderWayUsingEngine,51.01287666666666,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.782546666666667,212.4,0,u1h45wdex17,52,True,511,244660699,ea324a6c10355977c7d4fdd3d8f5ed27,2.3,u1h45w,-128,1
33,True,1,1674110598,2022-10-21T06:42:33,NavigationStatus.UnderWayUsingEngine,51.012015,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.781793333333333,209.9,0,u1h45w6nt8c,32,True,511,244660699,ea324a6c10355977c7d4fdd3d8f5ed27,1.6,u1h45w,-128,1
34,True,1,1674110598,2022-10-21T06:42:42,NavigationStatus.UnderWayUsingEngine,51.011948333333336,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.781733333333333,210.9,0,u1h45w6nhhk,41,True,511,244660699,ea324a6c10355977c7d4fdd3d8f5ed27,1.6,u1h45w,-128,1
35,True,1,1674110718,2022-10-21T06:43:33,NavigationStatus.UnderWayUsingEngine,51.011628333333334,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.781415,208.0,0,u1h45w3uk8x,32,True,511,244660699,ea324a6c10355977c7d4fdd3d8f5ed27,1.8,u1h45w,-128,1
36,True,1,1674110718,2022-10-21T06:44:23,NavigationStatus.UnderWayUsingEngine,51.01122,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.781035,212.70000000000002,0,u1h45w39gus,22,True,511,244660699,ea324a6c10355977c7d4fdd3d8f5ed27,2.2,u1h45w,-128,1
37,True,3,1674111437,2022-10-21T06:56:39,NavigationStatus.Moored,51.014316666666666,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.783696666666667,206.4,0,u1h45wgecvu,38,True,511,244660135,ea324a6c10355977c7d4fdd3d8f5ed27,5.9,u1h45w,-128,1
38,True,1,1674111437,2022-10-21T06:56:59,NavigationStatus.Moored,51.01383833333333,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.783296666666667,208.5,0,u1h45wg30sd,58,True,511,244660135,ea324a6c10355977c7d4fdd3d8f5ed27,5.9,u1h45w,-128,1
39,True,1,1674111558,2022-10-21T06:57:48,NavigationStatus.Moored,51.012706666666666,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.7823,209.5,0,u1h45wdd93g,47,True,511,244660135,ea324a6c10355977c7d4fdd3d8f5ed27,5.3,u1h45w,-128,1
40,True,1,1674111558,2022-10-21T06:57:59,NavigationStatus.Moored,51.01246666666667,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.782086666666666,209.4,0,u1h45wd3hmh,58,True,511,244660135,ea324a6c10355977c7d4fdd3d8f5ed27,5.3,u1h45w,-128,1
41,True,1,1674111558,2022-10-21T06:58:39,NavigationStatus.Moored,51.01161333333334,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.781301666666667,209.60000000000002,0,u1h45w3u4jf,38,True,511,244660135,ea324a6c10355977c7d4fdd3d8f5ed27,5.3,u1h45w,-128,1
42,True,1,1674113358,2022-10-21T07:29:00,NavigationStatus.UnderWayUsingEngine,51.01472,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.78413,208.70000000000002,0,u1h45wgy7cp,50,True,511,244700237,ea324a6c10355977c7d4fdd3d8f5ed27,3.1,u1h45w,-128,1
43,True,1,1674113478,2022-10-21T07:29:39,NavigationStatus.UnderWayUsingEngine,51.0142,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.78369,207.9,0,u1h45wge38p,29,True,511,244700237,ea324a6c10355977c7d4fdd3d8f5ed27,3.1,u1h45w,-128,1
44,True,1,1674113478,2022-10-21T07:29:49,NavigationStatus.UnderWayUsingEngine,51.01406,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.78357,210.3,0,u1h45wg6qyn,40,True,511,244700237,ea324a6c10355977c7d4fdd3d8f5ed27,3.1,u1h45w,-128,1
45,True,1,1674113478,2022-10-21T07:30:09,NavigationStatus.UnderWayUsingEngine,51.013825,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.783365,206.9,0,u1h45wg344j,59,True,511,244700237,ea324a6c10355977c7d4fdd3d8f5ed27,3.1,u1h45w,-128,1
46,True,1,1674113478,2022-10-21T07:30:49,NavigationStatus.UnderWayUsingEngine,51.01333,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.78297,213.9,0,u1h45wen0vy,40,True,511,244700237,ea324a6c10355977c7d4fdd3d8f5ed27,2.7,u1h45w,-128,1
47,True,1,1674113597,2022-10-21T07:31:59,NavigationStatus.UnderWayUsingEngine,51.01264,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.782275,210.8,0,u1h45wdd0v2,49,True,511,244700237,ea324a6c10355977c7d4fdd3d8f5ed27,2.5,u1h45w,-128,1
48,True,1,1674113597,2022-10-21T07:32:10,NavigationStatus.UnderWayUsingEngine,51.012525,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.78218,209.60000000000002,0,u1h45wd3qxc,0,True,511,244700237,ea324a6c10355977c7d4fdd3d8f5ed27,2.6,u1h45w,-128,1
49,True,1,1674113597,2022-10-21T07:32:50,NavigationStatus.UnderWayUsingEngine,51.012095,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.781795,208.10000000000002,0,u1h45w6nvxd,40,True,511,244700237,ea324a6c10355977c7d4fdd3d8f5ed27,2.7,u1h45w,-128,1
50,True,1,1674113597,2022-10-21T07:32:59,NavigationStatus.UnderWayUsingEngine,51.011995,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.7817,208.8,0,u1h45w6n7m5,49,True,511,244700237,ea324a6c10355977c7d4fdd3d8f5ed27,2.8,u1h45w,-128,1
51,True,1,1674113718,2022-10-21T07:33:28,NavigationStatus.UnderWayUsingEngine,51.011645,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.781385,211.70000000000002,0,u1h45w3uk5c,19,True,511,244700237,ea324a6c10355977c7d4fdd3d8f5ed27,2.9,u1h45w,-128,1
52,True,1,1674113718,2022-10-21T07:33:59,NavigationStatus.UnderWayUsingEngine,51.011275,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.781045,210.3,0,u1h45w3dhng,49,True,511,244700237,ea324a6c10355977c7d4fdd3d8f5ed27,2.9,u1h45w,-128,1
53,True,1,1674114677,2022-10-21T07:49:37,NavigationStatus.UnderWayUsingEngine,51.00996166666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.779973333333333,30.5,0,u1h45w0fe4h,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,5.7,u1h45w,-128,1
54,True,1,1674114677,2022-10-21T07:49:47,NavigationStatus.UnderWayUsingEngine,51.010216666666665,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.780196666666667,29.3,0,u1h45w1h03e,60,False,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,5.8,u1h45w,-128,1
55,True,1,1674114677,2022-10-21T07:49:57,NavigationStatus.UnderWayUsingEngine,51.010435,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78036,29.400000000000002,0,u1h45w1jk4k,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,5.8,u1h45w,-128,1
56,True,1,1674114677,2022-10-21T07:51:17,NavigationStatus.UnderWayUsingEngine,51.012303333333335,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78204,29.400000000000002,0,u1h45wd25q9,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,5.9,u1h45w,-128,1
57,True,1,1674114797,2022-10-21T07:51:27,NavigationStatus.UnderWayUsingEngine,51.01253333333333,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78225,30.400000000000002,0,u1h45wd981q,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,5.9,u1h45w,-128,1
58,True,1,1674114797,2022-10-21T07:51:47,NavigationStatus.UnderWayUsingEngine,51.013005,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.782775,29.5,0,u1h45wduk3m,60,False,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,5.9,u1h45w,-128,1
59,True,1,1674114797,2022-10-21T07:51:55,NavigationStatus.UnderWayUsingEngine,51.009951666666666,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.779881666666666,30.200000000000003,0,u1h45w0f900,55,True,511,205553190,ea324a6c10355977c7d4fdd3d8f5ed27,7.0,u1h45w,-128,1
60,True,1,1674114797,2022-10-21T07:51:56,NavigationStatus.UnderWayUsingEngine,51.01320833333333,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.782931666666666,30.1,0,u1h45wej2p6,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,6.0,u1h45w,-128,1
61,True,1,1674114797,2022-10-21T07:52:27,NavigationStatus.UnderWayUsingEngine,51.013945,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78359,29.3,0,u1h45wg3z2t,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,5.6,u1h45w,-128,1
62,True,1,1674114797,2022-10-21T07:52:45,NavigationStatus.UnderWayUsingEngine,51.01137666666666,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.781155,29.400000000000002,0,u1h45w3dy9v,45,True,511,205553190,ea324a6c10355977c7d4fdd3d8f5ed27,7.0,u1h45w,-128,1
63,True,1,1674114797,2022-10-21T07:52:56,NavigationStatus.UnderWayUsingEngine,51.014465,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.784126666666666,42.2,0,u1h45wgugct,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,2.9,u1h45w,-128,1
64,True,1,1674114797,2022-10-21T07:53:17,NavigationStatus.UnderWayUsingEngine,51.01229166666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.781981666666667,31.200000000000003,0,u1h45wd21uq,16,True,511,205553190,ea324a6c10355977c7d4fdd3d8f5ed27,7.0,u1h45w,-128,1
65,True,3,1674114918,2022-10-21T07:53:37,NavigationStatus.UnderWayUsingEngine,51.01475333333333,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.784485,34.800000000000004,0,u1h45wunkr2,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,1.5,u1h45w,-128,1
66,True,1,1674114918,2022-10-21T07:53:45,NavigationStatus.UnderWayUsingEngine,51.013075,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.782695,28.200000000000003,0,u1h45wdudw3,45,True,511,205553190,ea324a6c10355977c7d4fdd3d8f5ed27,7.1,u1h45w,-128,1
67,True,1,1674114918,2022-10-21T07:54:16,NavigationStatus.UnderWayUsingEngine,51.012278333333335,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.781983333333334,27.5,0,u1h45wd21cz,16,True,511,244690360,ea324a6c10355977c7d4fdd3d8f5ed27,6.2,u1h45w,-128,1
68,True,1,1674114918,2022-10-21T07:54:37,NavigationStatus.UnderWayUsingEngine,51.01499,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.784698333333333,30.700000000000003,0,u1h45wurc5r,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,0.6,u1h45w,-128,1
69,True,1,1674115157,2022-10-21T07:57:37,NavigationStatus.UnderWayUsingEngine,51.01491166666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.784298333333333,210.5,0,u1h45wgzruv,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,5.1,u1h45w,-128,1
70,True,1,1674115157,2022-10-21T07:58:37,NavigationStatus.UnderWayUsingEngine,51.013691666666666,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.783225,207.8,0,u1h45wg0qcm,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,4.9,u1h45w,-128,1
71,True,1,1674115157,2022-10-21T07:58:57,NavigationStatus.UnderWayUsingEngine,51.01331166666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.782895,209.20000000000002,0,u1h45wdyp4x,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,4.7,u1h45w,-128,1
72,True,1,1674115277,2022-10-21T08:00:17,NavigationStatus.UnderWayUsingEngine,51.011781666666664,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78155,209.20000000000002,0,u1h45w3vpvk,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,4.8,u1h45w,-128,1
73,True,1,1674115277,2022-10-21T08:00:25,NavigationStatus.UnderWayUsingEngine,51.0148,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78419,206.9,0,u1h45wgytru,24,True,511,244710964,ea324a6c10355977c7d4fdd3d8f5ed27,4.2,u1h45w,-128,1
74,True,1,1674115397,2022-10-21T08:01:25,NavigationStatus.UnderWayUsingEngine,51.01378,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78332,205.8,0,u1h45wg2c1g,24,True,511,244710964,ea324a6c10355977c7d4fdd3d8f5ed27,3.9,u1h45w,-128,1
75,True,1,1674115397,2022-10-21T08:01:46,NavigationStatus.UnderWayUsingEngine,51.010043333333336,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.779953333333333,210.70000000000002,0,u1h45w0g49m,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,5.1,u1h45w,-128,1
76,True,1,1674115397,2022-10-21T08:02:25,NavigationStatus.UnderWayUsingEngine,51.01297,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.782665,209.20000000000002,0,u1h45wdu1fg,24,True,511,244710964,ea324a6c10355977c7d4fdd3d8f5ed27,3.0,u1h45w,-128,1
77,True,1,1674115397,2022-10-21T08:03:05,NavigationStatus.UnderWayUsingEngine,51.01248,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78223,210.70000000000002,0,u1h45wd3pxx,4,True,511,244710964,ea324a6c10355977c7d4fdd3d8f5ed27,2.8,u1h45w,-128,1
78,True,1,1674115518,2022-10-21T08:04:55,NavigationStatus.UnderWayUsingEngine,51.01123,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78108,210.0,0,u1h45w39uym,54,True,511,244710964,ea324a6c10355977c7d4fdd3d8f5ed27,3.0,u1h45w,-128,1
79,True,1,1674115518,2022-10-21T08:05:05,NavigationStatus.UnderWayUsingEngine,51.0111,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.780975,209.9,0,u1h45w394qr,4,True,511,244710964,ea324a6c10355977c7d4fdd3d8f5ed27,3.0,u1h45w,-128,1
80,True,1,1674115637,2022-10-21T08:05:44,NavigationStatus.UnderWayUsingEngine,51.010625,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78052,209.60000000000002,0,u1h45w1nrvs,43,True,511,244710964,ea324a6c10355977c7d4fdd3d8f5ed27,3.1,u1h45w,-128,1
81,False,1,1674116838,2022-10-21T08:26:37,NavigationStatus.UnderWayUsingEngine,51.0141,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.78355,208.8,0,u1h45wg6wmr,55,True,511,244670531,ea324a6c10355977c7d4fdd3d8f5ed27,4.1,u1h45w,-128,1
82,False,1,1674116838,2022-10-21T08:26:55,NavigationStatus.UnderWayUsingEngine,51.0138,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.7833,207.9,0,u1h45wg2btt,13,True,511,244670531,ea324a6c10355977c7d4fdd3d8f5ed27,4.0,u1h45w,-128,1
83,False,1,1674116838,2022-10-21T08:27:17,NavigationStatus.UnderWayUsingEngine,51.01345,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.783,208.9,0,u1h45wencsm,35,True,511,244670531,ea324a6c10355977c7d4fdd3d8f5ed27,3.9,u1h45w,-128,1
84,False,1,1674116958,2022-10-21T08:27:37,NavigationStatus.UnderWayUsingEngine,51.01315,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.782733333333334,209.4,0,u1h45wdv5kq,55,True,511,244670531,ea324a6c10355977c7d4fdd3d8f5ed27,3.7,u1h45w,-128,1
85,False,1,1674116958,2022-10-21T08:28:17,NavigationStatus.UnderWayUsingEngine,51.01258333333333,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.782233333333333,209.8,0,u1h45wd3zfc,35,True,511,244670531,ea324a6c10355977c7d4fdd3d8f5ed27,3.4,u1h45w,-128,1
86,False,1,1674116958,2022-10-21T08:28:26,NavigationStatus.UnderWayUsingEngine,51.01245,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.782116666666667,209.70000000000002,0,u1h45wd3j1f,44,True,511,244670531,ea324a6c10355977c7d4fdd3d8f5ed27,3.4,u1h45w,-128,1
